8.071348940914158110e-01,7.692307692307692735e-02,8.138238573021182309e-02,1.003344481605351196e-02,1.114827201783723590e-02,1.337792642140468204e-02
1.593984962406015116e-01,7.187969924812029898e-01,9.924812030075187697e-02,1.203007518796992553e-02,4.511278195488722075e-03,6.015037593984962766e-03
1.213786213786213763e-01,7.742257742257742381e-02,6.493506493506493449e-01,8.491508491508491935e-03,6.493506493506493935e-03,1.368631368631368639e-01
5.434782608695652023e-03,4.347826086956521618e-02,8.152173913043478382e-02,8.586956521739130821e-01,0.000000000000000000e+00,1.086956521739130405e-02
3.355704697986577108e-03,1.006711409395973089e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.865771812080537106e-01,0.000000000000000000e+00
1.876379690949227241e-02,2.317880794701986796e-02,2.350993377483443780e-01,8.830022075055187630e-03,5.886681383370125087e-03,7.082413539367181654e-01
